time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
356,35 dispatched to IO3,dispatch_io,35,IO3,"['21', '45', '37', '39', '22', '19', '36', '33', '26', '48', '41', '15']","['40', '24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46']","['50', '49', '32', '2']","['44', '10', '38', '35']"
357,50 finished CPU → wait queue,cpu_to_io,50,CPU0,"['21', '45', '37', '39', '22', '19', '36', '33', '26', '48', '41', '15']","['40', '24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50']","[None, '49', '32', '2']","['44', '10', '38', '35']"
357,10 finished I/O → ready queue,io_to_ready,10,IO1,"['21', '45', '37', '39', '22', '19', '36', '33', '26', '48', '41', '15', '10']","['40', '24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50']","[None, '49', '32', '2']","['44', None, '38', '35']"
357,21 dispatched to CPU0,dispatch_cpu,21,CPU0,"['45', '37', '39', '22', '19', '36', '33', '26', '48', '41', '15', '10']","['40', '24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50']","['21', '49', '32', '2']","['44', None, '38', '35']"
357,40 dispatched to IO1,dispatch_io,40,IO1,"['45', '37', '39', '22', '19', '36', '33', '26', '48', '41', '15', '10']","['24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50']","['21', '49', '32', '2']","['44', '40', '38', '35']"
358,32 finished CPU → ready queue,cpu_to_ready,32,CPU2,"['45', '37', '39', '22', '19', '36', '33', '26', '48', '41', '15', '10', '32']","['24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50']","['21', '49', None, '2']","['44', '40', '38', '35']"
358,45 dispatched to CPU2,dispatch_cpu,45,CPU2,"['37', '39', '22', '19', '36', '33', '26', '48', '41', '15', '10', '32']","['24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50']","['21', '49', '45', '2']","['44', '40', '38', '35']"
359,45 finished CPU → wait queue,cpu_to_io,45,CPU2,"['37', '39', '22', '19', '36', '33', '26', '48', '41', '15', '10', '32']","['24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45']","['21', '49', None, '2']","['44', '40', '38', '35']"
359,37 dispatched to CPU2,dispatch_cpu,37,CPU2,"['39', '22', '19', '36', '33', '26', '48', '41', '15', '10', '32']","['24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45']","['21', '49', '37', '2']","['44', '40', '38', '35']"
361,2 finished all bursts,finished,2,CPU3,"['39', '22', '19', '36', '33', '26', '48', '41', '15', '10', '32']","['24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45']","['21', '49', '37', None]","['44', '40', '38', '35']"
361,44 finished I/O → ready queue,io_to_ready,44,IO0,"['39', '22', '19', '36', '33', '26', '48', '41', '15', '10', '32', '44']","['24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45']","['21', '49', '37', None]","[None, '40', '38', '35']"
361,39 dispatched to CPU3,dispatch_cpu,39,CPU3,"['22', '19', '36', '33', '26', '48', '41', '15', '10', '32', '44']","['24', '5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45']","['21', '49', '37', '39']","[None, '40', '38', '35']"
361,24 dispatched to IO0,dispatch_io,24,IO0,"['22', '19', '36', '33', '26', '48', '41', '15', '10', '32', '44']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45']","['21', '49', '37', '39']","['24', '40', '38', '35']"
364,49 finished CPU → wait queue,cpu_to_io,49,CPU1,"['22', '19', '36', '33', '26', '48', '41', '15', '10', '32', '44']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49']","['21', None, '37', '39']","['24', '40', '38', '35']"
364,22 dispatched to CPU1,dispatch_cpu,22,CPU1,"['19', '36', '33', '26', '48', '41', '15', '10', '32', '44']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49']","['21', '22', '37', '39']","['24', '40', '38', '35']"
365,21 finished CPU → wait queue,cpu_to_io,21,CPU0,"['19', '36', '33', '26', '48', '41', '15', '10', '32', '44']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","[None, '22', '37', '39']","['24', '40', '38', '35']"
365,37 finished CPU → ready queue,cpu_to_ready,37,CPU2,"['19', '36', '33', '26', '48', '41', '15', '10', '32', '44', '37']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","[None, '22', None, '39']","['24', '40', '38', '35']"
365,19 dispatched to CPU0,dispatch_cpu,19,CPU0,"['36', '33', '26', '48', '41', '15', '10', '32', '44', '37']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","['19', '22', None, '39']","['24', '40', '38', '35']"
365,36 dispatched to CPU2,dispatch_cpu,36,CPU2,"['33', '26', '48', '41', '15', '10', '32', '44', '37']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","['19', '22', '36', '39']","['24', '40', '38', '35']"
366,39 finished CPU → ready queue,cpu_to_ready,39,CPU3,"['33', '26', '48', '41', '15', '10', '32', '44', '37', '39']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","['19', '22', '36', None]","['24', '40', '38', '35']"
366,33 dispatched to CPU3,dispatch_cpu,33,CPU3,"['26', '48', '41', '15', '10', '32', '44', '37', '39']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","['19', '22', '36', '33']","['24', '40', '38', '35']"
368,40 finished I/O → ready queue,io_to_ready,40,IO1,"['26', '48', '41', '15', '10', '32', '44', '37', '39', '40']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","['19', '22', '36', '33']","['24', None, '38', '35']"
368,38 finished I/O → ready queue,io_to_ready,38,IO2,"['26', '48', '41', '15', '10', '32', '44', '37', '39', '40', '38']","['5', '16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","['19', '22', '36', '33']","['24', None, None, '35']"
368,5 dispatched to IO1,dispatch_io,5,IO1,"['26', '48', '41', '15', '10', '32', '44', '37', '39', '40', '38']","['16', '20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","['19', '22', '36', '33']","['24', '5', None, '35']"
368,16 dispatched to IO2,dispatch_io,16,IO2,"['26', '48', '41', '15', '10', '32', '44', '37', '39', '40', '38']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21']","['19', '22', '36', '33']","['24', '5', '16', '35']"
371,19 finished CPU → wait queue,cpu_to_io,19,CPU0,"['26', '48', '41', '15', '10', '32', '44', '37', '39', '40', '38']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19']","[None, '22', '36', '33']","['24', '5', '16', '35']"
371,26 dispatched to CPU0,dispatch_cpu,26,CPU0,"['48', '41', '15', '10', '32', '44', '37', '39', '40', '38']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19']","['26', '22', '36', '33']","['24', '5', '16', '35']"
372,36 finished CPU → wait queue,cpu_to_io,36,CPU2,"['48', '41', '15', '10', '32', '44', '37', '39', '40', '38']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36']","['26', '22', None, '33']","['24', '5', '16', '35']"
372,48 dispatched to CPU2,dispatch_cpu,48,CPU2,"['41', '15', '10', '32', '44', '37', '39', '40', '38']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36']","['26', '22', '48', '33']","['24', '5', '16', '35']"
373,33 finished CPU → ready queue,cpu_to_ready,33,CPU3,"['41', '15', '10', '32', '44', '37', '39', '40', '38', '33']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36']","['26', '22', '48', None]","['24', '5', '16', '35']"
373,41 dispatched to CPU3,dispatch_cpu,41,CPU3,"['15', '10', '32', '44', '37', '39', '40', '38', '33']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36']","['26', '22', '48', '41']","['24', '5', '16', '35']"
374,26 finished CPU → wait queue,cpu_to_io,26,CPU0,"['15', '10', '32', '44', '37', '39', '40', '38', '33']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26']","[None, '22', '48', '41']","['24', '5', '16', '35']"
374,15 dispatched to CPU0,dispatch_cpu,15,CPU0,"['10', '32', '44', '37', '39', '40', '38', '33']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26']","['15', '22', '48', '41']","['24', '5', '16', '35']"
375,22 finished CPU → ready queue,cpu_to_ready,22,CPU1,"['10', '32', '44', '37', '39', '40', '38', '33', '22']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26']","['15', None, '48', '41']","['24', '5', '16', '35']"
375,10 dispatched to CPU1,dispatch_cpu,10,CPU1,"['32', '44', '37', '39', '40', '38', '33', '22']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26']","['15', '10', '48', '41']","['24', '5', '16', '35']"
378,48 finished CPU → wait queue,cpu_to_io,48,CPU2,"['32', '44', '37', '39', '40', '38', '33', '22']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48']","['15', '10', None, '41']","['24', '5', '16', '35']"
378,41 finished CPU → ready queue,cpu_to_ready,41,CPU3,"['32', '44', '37', '39', '40', '38', '33', '22', '41']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48']","['15', '10', None, None]","['24', '5', '16', '35']"
378,24 finished I/O → ready queue,io_to_ready,24,IO0,"['32', '44', '37', '39', '40', '38', '33', '22', '41', '24']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48']","['15', '10', None, None]","[None, '5', '16', '35']"
378,32 dispatched to CPU2,dispatch_cpu,32,CPU2,"['44', '37', '39', '40', '38', '33', '22', '41', '24']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48']","['15', '10', '32', None]","[None, '5', '16', '35']"
378,44 dispatched to CPU3,dispatch_cpu,44,CPU3,"['37', '39', '40', '38', '33', '22', '41', '24']","['20', '29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48']","['15', '10', '32', '44']","[None, '5', '16', '35']"
378,20 dispatched to IO0,dispatch_io,20,IO0,"['37', '39', '40', '38', '33', '22', '41', '24']","['29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48']","['15', '10', '32', '44']","['20', '5', '16', '35']"
379,10 finished CPU → wait queue,cpu_to_io,10,CPU1,"['37', '39', '40', '38', '33', '22', '41', '24']","['29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10']","['15', None, '32', '44']","['20', '5', '16', '35']"
379,37 dispatched to CPU1,dispatch_cpu,37,CPU1,"['39', '40', '38', '33', '22', '41', '24']","['29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10']","['15', '37', '32', '44']","['20', '5', '16', '35']"
380,15 finished CPU → ready queue,cpu_to_ready,15,CPU0,"['39', '40', '38', '33', '22', '41', '24', '15']","['29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10']","[None, '37', '32', '44']","['20', '5', '16', '35']"
380,39 dispatched to CPU0,dispatch_cpu,39,CPU0,"['40', '38', '33', '22', '41', '24', '15']","['29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10']","['39', '37', '32', '44']","['20', '5', '16', '35']"
381,35 finished I/O → ready queue,io_to_ready,35,IO3,"['40', '38', '33', '22', '41', '24', '15', '35']","['29', '12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10']","['39', '37', '32', '44']","['20', '5', '16', None]"
381,29 dispatched to IO3,dispatch_io,29,IO3,"['40', '38', '33', '22', '41', '24', '15', '35']","['12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10']","['39', '37', '32', '44']","['20', '5', '16', '29']"
382,16 finished I/O → ready queue,io_to_ready,16,IO2,"['40', '38', '33', '22', '41', '24', '15', '35', '16']","['12', '3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10']","['39', '37', '32', '44']","['20', '5', None, '29']"
382,12 dispatched to IO2,dispatch_io,12,IO2,"['40', '38', '33', '22', '41', '24', '15', '35', '16']","['3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10']","['39', '37', '32', '44']","['20', '5', '12', '29']"
383,37 finished CPU → wait queue,cpu_to_io,37,CPU1,"['40', '38', '33', '22', '41', '24', '15', '35', '16']","['3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37']","['39', None, '32', '44']","['20', '5', '12', '29']"
383,40 dispatched to CPU1,dispatch_cpu,40,CPU1,"['38', '33', '22', '41', '24', '15', '35', '16']","['3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37']","['39', '40', '32', '44']","['20', '5', '12', '29']"
385,29 finished I/O → ready queue,io_to_ready,29,IO3,"['38', '33', '22', '41', '24', '15', '35', '16', '29']","['3', '8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37']","['39', '40', '32', '44']","['20', '5', '12', None]"
385,3 dispatched to IO3,dispatch_io,3,IO3,"['38', '33', '22', '41', '24', '15', '35', '16', '29']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37']","['39', '40', '32', '44']","['20', '5', '12', '3']"
386,32 finished CPU → wait queue,cpu_to_io,32,CPU2,"['38', '33', '22', '41', '24', '15', '35', '16', '29']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32']","['39', '40', None, '44']","['20', '5', '12', '3']"
386,38 dispatched to CPU2,dispatch_cpu,38,CPU2,"['33', '22', '41', '24', '15', '35', '16', '29']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32']","['39', '40', '38', '44']","['20', '5', '12', '3']"
387,44 finished CPU → wait queue,cpu_to_io,44,CPU3,"['33', '22', '41', '24', '15', '35', '16', '29']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44']","['39', '40', '38', None]","['20', '5', '12', '3']"
387,33 dispatched to CPU3,dispatch_cpu,33,CPU3,"['22', '41', '24', '15', '35', '16', '29']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44']","['39', '40', '38', '33']","['20', '5', '12', '3']"
388,40 finished CPU → wait queue,cpu_to_io,40,CPU1,"['22', '41', '24', '15', '35', '16', '29']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40']","['39', None, '38', '33']","['20', '5', '12', '3']"
388,22 dispatched to CPU1,dispatch_cpu,22,CPU1,"['41', '24', '15', '35', '16', '29']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40']","['39', '22', '38', '33']","['20', '5', '12', '3']"
392,39 finished CPU → wait queue,cpu_to_io,39,CPU0,"['41', '24', '15', '35', '16', '29']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","[None, '22', '38', '33']","['20', '5', '12', '3']"
392,41 dispatched to CPU0,dispatch_cpu,41,CPU0,"['24', '15', '35', '16', '29']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['41', '22', '38', '33']","['20', '5', '12', '3']"
394,20 finished I/O → ready queue,io_to_ready,20,IO0,"['24', '15', '35', '16', '29', '20']","['8', '30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['41', '22', '38', '33']","[None, '5', '12', '3']"
394,8 dispatched to IO0,dispatch_io,8,IO0,"['24', '15', '35', '16', '29', '20']","['30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['41', '22', '38', '33']","['8', '5', '12', '3']"
396,41 finished all bursts,finished,41,CPU0,"['24', '15', '35', '16', '29', '20']","['30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","[None, '22', '38', '33']","['8', '5', '12', '3']"
396,24 dispatched to CPU0,dispatch_cpu,24,CPU0,"['15', '35', '16', '29', '20']","['30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['24', '22', '38', '33']","['8', '5', '12', '3']"
397,3 finished I/O → ready queue,io_to_ready,3,IO3,"['15', '35', '16', '29', '20', '3']","['30', '17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['24', '22', '38', '33']","['8', '5', '12', None]"
397,30 dispatched to IO3,dispatch_io,30,IO3,"['15', '35', '16', '29', '20', '3']","['17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['24', '22', '38', '33']","['8', '5', '12', '30']"
398,5 finished I/O → ready queue,io_to_ready,5,IO1,"['15', '35', '16', '29', '20', '3', '5']","['17', '31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['24', '22', '38', '33']","['8', None, '12', '30']"
398,17 dispatched to IO1,dispatch_io,17,IO1,"['15', '35', '16', '29', '20', '3', '5']","['31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['24', '22', '38', '33']","['8', '17', '12', '30']"
399,12 finished I/O → ready queue,io_to_ready,12,IO2,"['15', '35', '16', '29', '20', '3', '5', '12']","['31', '43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['24', '22', '38', '33']","['8', '17', None, '30']"
399,31 dispatched to IO2,dispatch_io,31,IO2,"['15', '35', '16', '29', '20', '3', '5', '12']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['24', '22', '38', '33']","['8', '17', '31', '30']"
400,24 finished CPU → ready queue,cpu_to_ready,24,CPU0,"['15', '35', '16', '29', '20', '3', '5', '12', '24']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","[None, '22', '38', '33']","['8', '17', '31', '30']"
400,33 finished CPU → ready queue,cpu_to_ready,33,CPU3,"['15', '35', '16', '29', '20', '3', '5', '12', '24', '33']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","[None, '22', '38', None]","['8', '17', '31', '30']"
400,15 dispatched to CPU0,dispatch_cpu,15,CPU0,"['35', '16', '29', '20', '3', '5', '12', '24', '33']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['15', '22', '38', None]","['8', '17', '31', '30']"
400,35 dispatched to CPU3,dispatch_cpu,35,CPU3,"['16', '29', '20', '3', '5', '12', '24', '33']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['15', '22', '38', '35']","['8', '17', '31', '30']"
401,38 finished CPU → ready queue,cpu_to_ready,38,CPU2,"['16', '29', '20', '3', '5', '12', '24', '33', '38']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['15', '22', None, '35']","['8', '17', '31', '30']"
401,16 dispatched to CPU2,dispatch_cpu,16,CPU2,"['29', '20', '3', '5', '12', '24', '33', '38']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['15', '22', '16', '35']","['8', '17', '31', '30']"
403,22 finished CPU → ready queue,cpu_to_ready,22,CPU1,"['29', '20', '3', '5', '12', '24', '33', '38', '22']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['15', None, '16', '35']","['8', '17', '31', '30']"
403,29 dispatched to CPU1,dispatch_cpu,29,CPU1,"['20', '3', '5', '12', '24', '33', '38', '22']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39']","['15', '29', '16', '35']","['8', '17', '31', '30']"
406,29 finished CPU → wait queue,cpu_to_io,29,CPU1,"['20', '3', '5', '12', '24', '33', '38', '22']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29']","['15', None, '16', '35']","['8', '17', '31', '30']"
406,16 finished CPU → ready queue,cpu_to_ready,16,CPU2,"['20', '3', '5', '12', '24', '33', '38', '22', '16']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29']","['15', None, None, '35']","['8', '17', '31', '30']"
406,20 dispatched to CPU1,dispatch_cpu,20,CPU1,"['3', '5', '12', '24', '33', '38', '22', '16']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29']","['15', '20', None, '35']","['8', '17', '31', '30']"
406,3 dispatched to CPU2,dispatch_cpu,3,CPU2,"['5', '12', '24', '33', '38', '22', '16']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29']","['15', '20', '3', '35']","['8', '17', '31', '30']"
408,3 finished CPU → wait queue,cpu_to_io,3,CPU2,"['5', '12', '24', '33', '38', '22', '16']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3']","['15', '20', None, '35']","['8', '17', '31', '30']"
408,5 dispatched to CPU2,dispatch_cpu,5,CPU2,"['12', '24', '33', '38', '22', '16']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3']","['15', '20', '5', '35']","['8', '17', '31', '30']"
409,35 finished CPU → wait queue,cpu_to_io,35,CPU3,"['12', '24', '33', '38', '22', '16']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', '5', None]","['8', '17', '31', '30']"
409,31 finished I/O → ready queue,io_to_ready,31,IO2,"['12', '24', '33', '38', '22', '16', '31']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', '5', None]","['8', '17', None, '30']"
409,12 dispatched to CPU3,dispatch_cpu,12,CPU3,"['24', '33', '38', '22', '16', '31']","['43', '9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', '5', '12']","['8', '17', None, '30']"
409,43 dispatched to IO2,dispatch_io,43,IO2,"['24', '33', '38', '22', '16', '31']","['9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', '5', '12']","['8', '17', '43', '30']"
410,8 finished I/O → ready queue,io_to_ready,8,IO0,"['24', '33', '38', '22', '16', '31', '8']","['9', '1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', '5', '12']","[None, '17', '43', '30']"
410,9 dispatched to IO0,dispatch_io,9,IO0,"['24', '33', '38', '22', '16', '31', '8']","['1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', '5', '12']","['9', '17', '43', '30']"
411,5 finished all bursts,finished,5,CPU2,"['24', '33', '38', '22', '16', '31', '8']","['1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', None, '12']","['9', '17', '43', '30']"
411,24 dispatched to CPU2,dispatch_cpu,24,CPU2,"['33', '38', '22', '16', '31', '8']","['1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', '24', '12']","['9', '17', '43', '30']"
412,43 finished I/O → ready queue,io_to_ready,43,IO2,"['33', '38', '22', '16', '31', '8', '43']","['1', '4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', '24', '12']","['9', '17', None, '30']"
412,1 dispatched to IO2,dispatch_io,1,IO2,"['33', '38', '22', '16', '31', '8', '43']","['4', '27', '46', '50', '45', '49', '21', '19', '36', '26', '48', '10', '37', '32', '44', '40', '39', '29', '3', '35']","['15', '20', '24', '12']","['9', '17', '1', '30']"
